id_of_cashier,date_of_purchase,time_of_purchase,id_of_typeOfPurchase,card_number
8,8.7.2021,2:27,4,4012039556544492
12,5.17.2021,9:54,2,4376963091023284
14,12.24.2021,15:52,5,4182145196539912
3,12.4.2021,17:24,1,4704311533590394
8,12.19.2021,6:26,2,4523002978499032
6,7.7.2021,15:1,4,4528205306785884
13,9.23.2021,2:38,1,4338995443922821
6,4.10.2021,7:19,4,4715959589531031
14,12.11.2021,14:57,1,4342470171038044
5,7.11.2021,12:44,5,4702259435883420
15,10.5.2021,2:37,5,4795764808334461
9,5.14.2021,2:33,2,4198780288857060
2,12.23.2021,23:20,4,4703449206590336
15,10.13.2021,2:51,2,4797184996134322
1,3.10.2021,18:55,4,4149673972040714
10,4.16.2021,0:56,3,4660726246924249
8,7.28.2021,22:33,5,4669623248670779
4,4.27.2021,17:22,3,4755017625820062
13,8.17.2021,21:18,3,4080823084880009
15,10.14.2021,4:30,5,4168719423876900
8,9.15.2021,15:52,4,4340808373713938
15,8.7.2021,3:51,3,4650963508680403
3,2.1.2021,21:33,3,4763748795002424
14,4.18.2021,4:48,2,4208294179020907
8,3.27.2021,7:43,2,4220102993127381
9,2.9.2021,16:10,4,4335610751999230
13,11.6.2021,10:52,5,4024437655006408
4,3.18.2021,6:31,4,4490776741863165
5,6.16.2021,10:34,4,4513285062943229
15,11.6.2021,8:34,4,4487382357622074
7,3.19.2021,8:39,1,4780270970998594
1,5.13.2021,0:37,5,4686465006280794
7,9.25.2021,6:14,1,4729021828273940
2,10.4.2021,16:36,4,4459477969231824
10,11.17.2021,4:58,2,4106297397082665
15,4.5.2021,14:45,1,4733211562651784
5,7.16.2021,14:50,2,4538491004151482
5,8.20.2021,17:41,1,4714989595357126
5,9.2.2021,3:43,2,4736481474416946
8,4.27.2021,7:24,4,4018117811604111
4,12.23.2021,14:0,2,4321679086002167
13,12.3.2021,12:56,1,4360096827229131
10,7.24.2021,16:11,5,4380169019450868
5,7.15.2021,3:46,5,4407578987723154
13,2.9.2021,21:2,2,4708546318999963
11,4.22.2021,10:37,4,4045033266768592
2,2.17.2021,1:32,2,4189211676330089
15,8.24.2021,3:0,4,4725098830101971
13,11.28.2021,2:1,1,4670523068820242
12,11.25.2021,3:44,5,4197348782905697
10,7.24.2021,8:52,5,4936663500597112
11,4.12.2021,16:40,5,4551069048712500
10,12.15.2021,3:25,5,4196543266434176
3,9.5.2021,14:25,3,4095104110426541
15,4.16.2021,0:24,4,4130023674622348
6,9.21.2021,14:39,2,4364229561972568
2,9.23.2021,4:14,3,4404654945525320
13,7.26.2021,4:31,5,4055456127293495
6,12.28.2021,22:53,3,4650104271900699
8,1.16.2021,21:31,2,4851727852402296
2,12.25.2021,19:41,2,4517749184143880
9,12.9.2021,20:3,1,4583780797241858
1,6.16.2021,4:36,2,4069222859804358
12,12.5.2021,2:45,5,4082748901056035
15,3.22.2021,20:0,2,4289027173484575
4,9.11.2021,8:47,5,4743414318349353
10,5.16.2021,19:20,3,4207407287438730
12,7.15.2021,4:51,4,4274917685874176
1,3.17.2021,20:18,3,4062122038582046
10,4.26.2021,7:15,1,4805833090752206
11,7.4.2021,22:26,5,4323340094197859
13,3.9.2021,9:32,3,4263186634908171
15,7.28.2021,9:1,3,4025909602005589
3,3.25.2021,16:49,2,4171306012950445
8,12.14.2021,23:39,5,4674440108640283
10,8.18.2021,15:7,3,4074022545714351
1,3.5.2021,12:59,2,4809666454353277
3,9.16.2021,17:1,1,4000952356357216
7,11.28.2021,21:37,2,4099332408117826
10,2.17.2021,12:30,2,4298303931998663
4,1.16.2021,1:25,4,4130469719503215
7,4.7.2021,19:21,5,4673665832414200
7,8.23.2021,2:14,2,4289232812438396
5,1.28.2021,0:10,4,4309947419809861
15,1.15.2021,15:23,2,4558423411779461
6,9.2.2021,14:22,2,4176368670004138
12,6.24.2021,10:46,1,4789099223736960
11,11.19.2021,0:45,2,4157506753036355
8,11.28.2021,0:16,3,4138019960606468
9,8.19.2021,19:9,2,4890764873727936
6,9.26.2021,2:59,1,4987553753469809
14,3.19.2021,19:25,4,4296611125287539
11,5.21.2021,21:37,3,4876732865080919
3,9.25.2021,4:17,1,4578883571634179
4,5.19.2021,14:58,3,4456261726149154
13,7.9.2021,13:7,5,4186147678891898
10,10.19.2021,22:55,3,4310020458192283
14,2.16.2021,13:47,2,4825700108557991
7,5.12.2021,21:21,5,4966684570835674
4,8.4.2021,9:11,4,4933924660785477
7,8.28.2021,1:14,3,4327689708887120
13,7.19.2021,15:37,2,4326614620152172
5,3.18.2021,22:29,4,4338725336684526
9,8.15.2021,18:17,3,4447007470077769
15,5.6.2021,4:11,3,4217905855955954
5,11.16.2021,21:5,1,4301630310109791
8,9.4.2021,0:31,4,4046621951101675
4,6.1.2021,2:16,1,4635602858605303
7,10.16.2021,8:10,2,4135980220457609
13,8.6.2021,14:40,5,4825486295474614
3,11.14.2021,19:31,1,4236812148684379
12,9.27.2021,18:3,5,4317016864555852
8,9.1.2021,5:54,2,4735531243684574
10,7.4.2021,16:52,4,4257547343944318
13,11.10.2021,13:37,2,4233987040371959
13,1.24.2021,15:10,3,4699127079750290
14,11.23.2021,3:35,5,4828179011174279
11,10.22.2021,11:13,5,4547868584425239
9,7.12.2021,14:23,5,4160165905017237
4,7.15.2021,22:26,3,4301555142677706
3,3.7.2021,3:58,5,4260605641902000
11,12.7.2021,9:35,3,4768541565747719
7,7.7.2021,23:59,2,4426558765799431
14,1.1.2021,17:13,4,4062892309945017
7,7.21.2021,1:41,1,4517290714599159
3,7.21.2021,18:27,4,4119155133175378
6,1.6.2021,20:33,4,4437946907317103
11,8.26.2021,0:36,1,4371090325333294
11,5.13.2021,4:34,3,4035417090412203
4,3.19.2021,23:35,4,4257501456654623
3,6.8.2021,19:0,4,4110323323372391
6,7.13.2021,22:30,5,4226423131802580
11,1.10.2021,10:24,4,4203622157606687
14,8.6.2021,23:26,5,4844032856568001
10,9.7.2021,15:24,2,4194627586104375
1,3.2.2021,21:25,2,4204015515487831
9,8.11.2021,21:29,5,4396413498379769
13,1.5.2021,3:9,5,4446457456004654
7,1.6.2021,23:16,1,4178114230914329
13,5.20.2021,1:31,2,4111521001447691
4,1.12.2021,13:7,1,4731048388641234
1,3.2.2021,3:25,3,4466066868692101
1,11.27.2021,6:12,1,4620700439646169
3,6.3.2021,16:1,5,4820097623774632
5,12.14.2021,7:58,4,4646826860149494
14,1.23.2021,23:9,1,4895307460841223
3,2.13.2021,15:38,2,4297688660449392
15,6.19.2021,16:52,4,4637551124706684
13,1.18.2021,11:15,1,4626623092095096
1,7.8.2021,13:51,2,4443263621725239
15,1.12.2021,9:28,4,4228756109654013
13,6.16.2021,5:15,4,4076682640747106
2,1.5.2021,23:55,1,4936008923616434
10,5.28.2021,3:52,5,4282086212964127
14,2.26.2021,17:36,1,4199785531018500
7,6.21.2021,4:18,3,4478251434957022
4,6.14.2021,11:44,1,4522357314083355
2,9.17.2021,10:23,2,4604839377685437
9,3.26.2021,14:23,3,4743631400983816
8,9.17.2021,19:25,3,4185894667962664
3,4.25.2021,15:7,1,4803209797011536
5,12.5.2021,7:52,3,4429983568553062
8,7.6.2021,12:36,5,4271413419206044
13,12.19.2021,0:55,1,4256327244904372
12,1.23.2021,14:44,3,4011925433984243
7,9.2.2021,22:41,1,4810043908860347
13,1.27.2021,6:20,1,4564780277547806
11,6.27.2021,21:29,2,4528016558530891
4,2.25.2021,2:50,1,4560052098365683
15,11.1.2021,16:27,4,4233708040607739
6,1.8.2021,2:59,1,4963102740997588
2,6.13.2021,16:11,1,4649463739964001
8,3.1.2021,13:14,4,4894344655306605
10,1.24.2021,17:37,5,4026692756733665
3,12.11.2021,19:13,1,4397418226403941
6,1.14.2021,21:12,1,4795565199928162
15,12.26.2021,13:58,4,4580014288603711
10,12.11.2021,8:55,3,4187867925174344
7,8.4.2021,1:19,4,4890389708882058
13,9.8.2021,16:9,4,4566839152207720
3,12.19.2021,0:6,4,4798715069362536
12,2.23.2021,17:22,1,4617510901237736
13,3.24.2021,7:40,2,4300457738661849
9,7.19.2021,3:9,1,4274215300787760
6,3.12.2021,12:36,5,4976461348930579
14,3.3.2021,21:9,2,4178248793516456
9,3.16.2021,20:32,3,4592978338323851
9,8.13.2021,11:58,5,4095555690667360
7,5.13.2021,21:27,2,4077188392881711
6,5.1.2021,19:50,5,4674164236469277
12,2.16.2021,1:27,5,4293137880289189
7,12.10.2021,0:9,3,4401554183967330
8,11.4.2021,3:54,2,4276842603833714
12,4.4.2021,10:12,2,4309219771956777
14,3.23.2021,1:39,1,4478229365977451
4,4.17.2021,5:4,4,4967481712242475
11,4.17.2021,14:38,2,4272778767615912
9,3.20.2021,0:42,3,4813365515908311
10,8.26.2021,17:3,1,4468073479500993
12,12.23.2021,20:12,3,4756392806713462
10,9.25.2021,15:34,4,4211542590119582
13,3.4.2021,3:45,4,4837735486902852
8,4.28.2021,14:12,4,4357603896921974
1,8.9.2021,10:37,4,4426886299378828
8,6.18.2021,12:33,3,4421487790630844
3,11.6.2021,8:43,4,4970946557418228
9,11.12.2021,15:56,3,4861444505876448
13,10.20.2021,7:48,2,4513812981385748
11,12.26.2021,4:35,2,4002574025583169
15,12.28.2021,10:1,1,4511057061439600
5,3.10.2021,23:34,4,4550185412321448
4,11.7.2021,22:46,5,4675475707161742
12,1.20.2021,21:53,4,4063898263841463
4,1.12.2021,21:6,5,4842858345895758
1,10.27.2021,6:57,1,4516512155400596
12,7.1.2021,12:19,2,4955057743015956
7,4.26.2021,19:37,1,4453192017149826
5,6.23.2021,13:34,2,4672541306127358
9,9.19.2021,21:20,3,4070275684037190
1,6.20.2021,3:10,3,4251950456800080
10,7.8.2021,13:42,4,4907611379637436
10,12.1.2021,12:43,3,4473719030221627
3,7.23.2021,23:36,2,4935635901282448
4,8.26.2021,0:58,4,4960792704763512
4,8.15.2021,23:17,4,4175878281447131
14,12.1.2021,7:59,1,4989535999191946
11,12.19.2021,23:8,4,4201107330016189
8,12.17.2021,11:54,2,4471791240206680
15,12.22.2021,20:14,2,4758091296378503
14,12.6.2021,2:31,2,4708820782398001
3,7.7.2021,21:46,4,4584635882683934
7,2.22.2021,17:35,5,4498376600446578
5,5.14.2021,6:57,1,4937005828899884
6,9.28.2021,19:29,4,4636702238254913
1,2.22.2021,10:55,1,4291787224991228
3,9.1.2021,23:5,3,4228915215775476
5,4.20.2021,11:32,5,4815991131960704
2,12.27.2021,20:30,3,4959009789883030
6,4.28.2021,14:17,5,4305315647106559
9,6.21.2021,15:47,4,4405201355947105
5,11.26.2021,7:39,5,4867584073884398
11,12.13.2021,16:5,3,4239944084439165
11,8.1.2021,17:50,5,4407301674539945
13,12.12.2021,16:48,3,4441345326985303
8,5.4.2021,0:19,1,4915871514371768
12,7.21.2021,22:30,2,4192410807442792
9,2.20.2021,14:4,4,4482103497399894
9,9.24.2021,6:5,4,4116731528270246
3,8.2.2021,2:15,4,4519911272465674
13,8.28.2021,5:9,2,4289774055203825
14,10.1.2021,20:47,5,4895518933193916
13,7.26.2021,15:33,1,4726037406644182
9,1.22.2021,15:27,1,4415678978192077
15,4.6.2021,20:10,1,4427797548249028
3,1.6.2021,11:41,3,4083696365573782
15,5.17.2021,7:7,4,4578038878969110
6,5.15.2021,4:38,2,4915941831099921
6,1.25.2021,7:32,5,4017909846637089
12,11.25.2021,15:54,4,4395100692365933
14,11.20.2021,20:43,2,4208204077379090
3,7.1.2021,9:30,2,4381574827523136
14,8.6.2021,1:51,3,4741013501383601
15,2.10.2021,11:4,4,4677073546706126
14,4.20.2021,10:11,4,4850048998308941
12,1.8.2021,3:12,4,4318487204599961
11,11.1.2021,5:37,2,4463258582096377
10,1.12.2021,5:20,4,4571810589811470
8,1.4.2021,19:39,5,4592715581926431
2,12.8.2021,15:51,1,4262280583164199
10,7.7.2021,23:36,2,4895578964531417
2,12.5.2021,10:41,5,4020974941808501
12,8.3.2021,21:20,4,4791315524115889
13,3.17.2021,8:16,3,4517865020716314
1,10.22.2021,5:32,3,4429358136623367
13,4.16.2021,1:15,5,4732605538263547
5,9.12.2021,23:47,1,4507372644654373
10,10.3.2021,18:58,5,4282275081247200
10,11.12.2021,8:47,2,4882896843927999
12,9.23.2021,10:50,5,4325779707351694
11,3.11.2021,6:13,1,4937354831195372
10,10.22.2021,6:35,4,4013101647005680
4,1.1.2021,17:25,1,4966193911502184
8,7.17.2021,3:19,1,4480055008534876
6,6.1.2021,10:57,4,4123777149914322
4,5.4.2021,10:41,5,4925886091280259
1,3.25.2021,15:15,1,4017893837088727
15,6.12.2021,18:27,4,4103768110979748
8,7.25.2021,7:59,5,4050606791019737
15,9.11.2021,3:5,4,4119489750301740
12,11.4.2021,13:48,4,4144651407427663
8,6.17.2021,22:52,1,4945702917269678
6,4.26.2021,20:48,3,4451185099620231
3,7.20.2021,22:34,5,4395153974701323
7,6.19.2021,7:33,3,4174086997964678
4,12.28.2021,11:17,5,4259918267974079
2,11.24.2021,15:53,2,4409485066682600
15,9.10.2021,20:36,1,4401743280001182
6,3.11.2021,6:53,1,4274890788947620
14,9.24.2021,9:14,4,4566109278111608
2,6.9.2021,15:43,5,4603396273830945
2,11.17.2021,22:37,3,4958296102154356
13,9.2.2021,20:54,5,4912931666936295
3,6.15.2021,13:36,3,4519943981959503
8,3.11.2021,19:45,3,4456306098196518
5,4.8.2021,10:42,1,4586633868078992
9,3.25.2021,4:53,1,4969985250821241
8,3.4.2021,2:40,3,4421381453377090
8,3.13.2021,3:56,2,4178328652068890
11,10.13.2021,2:10,4,4594138479701156
1,7.10.2021,1:45,4,4041402965713594
5,9.23.2021,14:24,2,4020222252414495
4,6.5.2021,8:59,5,4046596562445000
6,10.5.2021,9:13,1,4503630646901049
14,11.17.2021,9:38,4,4592995931153035
5,7.9.2021,8:4,4,4161126096105395
6,4.15.2021,16:9,1,4601041613693402
8,7.3.2021,1:44,1,4080288257112375
11,10.18.2021,19:2,1,4933057445117008
11,3.25.2021,19:13,1,4168245518371125
9,8.5.2021,22:23,3,4309492446102426
6,9.6.2021,4:28,3,4801367750440964
7,1.9.2021,13:15,1,4870220524098687
1,9.18.2021,13:50,3,4799019183934553
6,10.17.2021,7:11,5,4635813479282920
3,7.9.2021,16:11,2,4258359023729205
10,4.12.2021,3:22,5,4914181140992551
8,10.12.2021,22:3,2,4497165648549211
15,8.13.2021,4:42,5,4539877466689422
10,11.24.2021,19:28,5,4870383577412463
5,11.2.2021,1:21,3,4905773740507143
14,7.22.2021,9:59,4,4554707712442595
3,9.24.2021,7:49,3,4969832743598484
4,8.8.2021,3:28,3,4060952722803045
3,5.16.2021,11:24,5,4326709840228646
6,12.19.2021,11:56,4,4421186872006773
15,12.9.2021,3:43,1,4788959275437955
2,11.20.2021,6:54,2,4823439042840485
7,9.20.2021,10:34,3,4445648888877391
10,5.26.2021,11:3,2,4426255692066699
15,1.10.2021,1:36,4,4976102063875435
14,2.25.2021,0:37,4,4971215534934238
4,5.11.2021,19:39,1,4313259610432203
11,7.6.2021,18:12,5,4230885472783447
6,2.21.2021,14:49,1,4566828202372408
9,10.19.2021,3:9,3,4405136010816171
14,6.5.2021,22:25,5,4820733281281278
5,12.24.2021,2:20,3,4522567591830596
4,11.24.2021,21:16,1,4436171393963752
11,4.6.2021,18:22,2,4885349654352258
6,12.5.2021,0:58,1,4575355208987014
15,5.16.2021,13:13,2,4807083865384726
2,5.19.2021,19:52,5,4276976046033175
14,1.27.2021,2:4,4,4310645070031733
7,1.17.2021,6:24,2,4136795157287272
5,6.16.2021,18:39,4,4539721256510261
8,12.1.2021,12:0,5,4220106996459806
15,8.1.2021,3:54,3,4789407586250160
8,7.14.2021,0:38,2,4097686830924757
15,10.1.2021,23:0,4,4733494361907656
12,8.8.2021,16:51,2,4830519746081856
14,6.8.2021,23:33,2,4069677563827638
2,11.1.2021,7:51,3,4788292011865751
1,7.11.2021,20:59,1,4339287837982546
6,11.14.2021,7:22,1,4462318032503577
8,3.23.2021,10:56,1,4257793263355926
14,11.12.2021,0:28,4,4467787286626494
7,6.4.2021,15:2,4,4537941968853894
10,8.9.2021,6:47,5,4417812452165997
6,3.8.2021,17:54,2,4112490273416235
12,9.10.2021,12:41,2,4847784353685750
12,10.20.2021,11:55,5,4366336559219185
8,11.17.2021,7:25,1,4227943811913341
5,7.11.2021,14:19,3,4536374290759552
15,4.19.2021,20:17,3,4917431900307997
15,1.16.2021,4:5,4,4898188450146566
5,10.24.2021,14:5,5,4735804766730193
9,8.12.2021,5:7,2,4140166786284384
12,10.4.2021,13:58,2,4112708195705476
14,9.20.2021,11:3,2,4409210231797740
4,8.22.2021,0:9,1,4886475001290470
6,12.12.2021,11:34,1,4689852272374702
12,5.27.2021,21:8,2,4737506298544193
8,6.7.2021,5:41,5,4601017875920466
8,8.24.2021,21:15,3,4730274206789592
5,12.18.2021,22:14,1,4044018431793506
12,12.15.2021,3:59,5,4445780205249999
2,2.23.2021,19:5,4,4853104659334331
6,12.2.2021,3:39,2,4547437736549819
11,3.5.2021,4:32,3,4890714298504510
15,2.11.2021,17:17,3,4802777547710234
2,6.13.2021,21:1,4,4662487439312901
2,5.22.2021,13:19,2,4103788607317861
15,8.25.2021,10:24,1,4957438816177259
5,5.4.2021,16:50,2,4984052205960664
11,3.5.2021,8:37,2,4624828252720409
3,5.22.2021,14:54,5,4511166180451167
12,2.17.2021,6:49,2,4438754986062979
6,1.16.2021,4:50,2,4917490703141411
6,7.14.2021,6:3,4,4578169472644704
5,11.10.2021,5:14,3,4583679472367050
13,6.21.2021,7:45,2,4912281609309140
10,1.26.2021,3:12,4,4404259984854054
2,2.27.2021,20:26,2,4839759403903183
1,5.16.2021,9:22,5,4770619148547440
2,8.14.2021,13:40,4,4724589101075486
5,11.28.2021,15:32,4,4549617320176539
8,4.4.2021,2:59,1,4185753356961451
3,9.2.2021,16:56,3,4953841700553299
4,6.21.2021,14:4,1,4041707499889976
4,10.2.2021,19:34,1,4656351309717219
11,4.11.2021,8:12,2,4724082301291910
11,3.25.2021,19:4,4,4788962477798197
8,6.5.2021,1:51,3,4691772004498048
2,1.4.2021,11:56,3,4449191094631277
7,8.10.2021,11:42,5,4290887834774064
15,1.26.2021,18:10,1,4555024801809867
13,4.20.2021,7:34,5,4376484669758063
8,3.26.2021,14:39,5,4399878236630269
15,4.5.2021,9:38,4,4805011752279949
13,10.7.2021,3:16,2,4192050785448529
10,6.12.2021,2:23,3,4050578707109705
12,4.14.2021,23:42,2,4509667688505546
8,9.4.2021,12:0,1,4079381130166148
13,11.12.2021,17:23,3,4637191894842599
5,9.7.2021,19:24,2,4514003436887945
1,4.18.2021,6:53,2,4051234443820301
14,3.1.2021,1:6,3,4275373189677657
14,5.28.2021,3:14,3,4478453417283024
14,12.3.2021,22:55,4,4695952314706613
9,7.17.2021,13:57,5,4233771958859794
4,6.24.2021,5:37,4,4486063467045443
11,9.13.2021,12:11,1,4464000633268731
1,8.6.2021,7:59,1,4484830480965407
2,10.17.2021,6:57,4,4236544498258994
2,1.15.2021,9:3,4,4258206519113400
13,4.25.2021,1:56,1,4297655368542543
3,11.3.2021,4:26,1,4835649659052453
5,3.18.2021,6:0,1,4635785210506952
10,10.15.2021,11:24,1,4030768698202815
13,6.26.2021,10:53,5,4761644517057134
10,7.27.2021,3:24,4,4920255638983803
7,3.21.2021,2:1,5,4918930795933211
2,12.25.2021,6:33,2,4606553491292648
4,11.9.2021,6:59,1,4837817599294626
14,2.10.2021,20:20,2,4810568469564242
8,11.15.2021,5:52,5,4579963970713172
11,1.15.2021,2:41,5,4914274648312099
11,2.13.2021,20:31,4,4372946747782811
1,6.14.2021,11:12,4,4276254924581363
9,7.11.2021,11:35,5,4557747996538015
11,1.13.2021,9:16,1,4700677797958472
6,12.3.2021,11:59,3,4805387046216917
13,2.24.2021,8:39,2,4236363142495256
4,1.11.2021,4:49,2,4804142649810043
12,11.23.2021,3:55,4,4932957266538451
7,5.27.2021,23:33,2,4042468753789470
15,4.27.2021,1:54,3,4221756282009331
5,3.20.2021,8:30,5,4475651649469361
6,10.25.2021,22:13,3,4799723847775338
7,11.13.2021,3:52,1,4474447794502390
13,9.25.2021,20:13,3,4940171310662246
2,10.11.2021,12:1,2,4765087177580293
5,2.7.2021,21:23,4,4969505454897986
11,1.15.2021,19:55,4,4372781128203085
2,12.24.2021,6:29,5,4733512161641333
6,6.2.2021,14:7,5,4567228849819878
2,5.28.2021,20:46,1,4256867741861552
12,7.7.2021,20:36,4,4779324616247512
8,5.7.2021,12:2,1,4588217786143411
7,1.7.2021,4:15,4,4515980163600954
1,10.6.2021,15:33,5,4115326106440762
7,10.22.2021,9:19,5,4203181061980091
1,7.18.2021,14:9,4,4951610624650176
12,2.17.2021,17:1,4,4154178157491871
3,6.17.2021,17:58,3,4553498839962918
3,4.22.2021,23:26,5,4317073632480283
14,5.10.2021,0:58,3,4828170181943457
7,2.15.2021,23:8,4,4899700914523540
2,11.17.2021,8:15,5,4673965235515383
9,8.1.2021,14:14,3,4852079405839441
9,7.14.2021,5:34,3,4935539605513280
2,9.16.2021,8:11,1,4884703192897472
2,7.20.2021,6:42,1,4454324673975173
15,4.13.2021,0:1,3,4831856290849744
7,9.11.2021,12:55,4,4104833392056761
7,8.17.2021,12:13,3,4392713301394839
7,12.16.2021,22:18,1,4138736602545320
4,9.24.2021,7:6,3,4827884700880215
8,3.26.2021,2:56,1,4369580658297632
15,1.12.2021,12:23,2,4988754063599358
3,10.6.2021,22:14,5,4663629852716746
7,1.10.2021,6:53,4,4036872679592658
14,2.11.2021,16:27,1,4096721603623729
7,9.27.2021,22:18,1,4684680658849478
6,1.25.2021,10:43,1,4903689433339945
9,6.15.2021,6:14,4,4663128064971647
3,12.13.2021,15:9,4,4561813398093866
2,9.7.2021,0:55,2,4029326510119326
15,5.4.2021,23:55,5,4971101513398259
1,3.25.2021,12:9,5,4707240578543814
1,10.26.2021,23:9,5,4003247454027634
4,10.18.2021,23:50,2,4194730447360603
3,10.10.2021,18:47,3,4129657831318503
3,5.11.2021,8:36,2,4924971481828097
4,2.11.2021,15:49,2,4151086844634995
14,9.21.2021,17:32,4,4817358623095161
15,8.26.2021,4:36,5,4018135841012751
9,12.3.2021,3:39,2,4070511242062649
12,9.5.2021,11:28,4,4405718945004505
15,3.18.2021,7:53,3,4789787742056637
1,11.11.2021,6:18,4,4288085885738406
10,11.19.2021,7:49,5,4462867364245383
8,1.25.2021,7:58,4,4332842033301644
6,10.25.2021,5:36,5,4885420473056311
10,8.12.2021,0:46,2,4426259941170329
4,3.22.2021,17:17,5,4555692145360423
8,12.26.2021,2:16,3,4156286059533682
11,2.8.2021,15:13,3,4949127610698165
6,11.13.2021,1:22,3,4853133717845254
2,4.12.2021,3:45,5,4192388490806919
3,7.26.2021,1:26,1,4134486321796955
7,8.23.2021,13:15,2,4165255628712973
14,9.24.2021,2:13,5,4218769627230905
10,6.2.2021,6:10,2,4975799390849590
3,3.5.2021,3:44,5,4149794085899112
14,5.8.2021,17:10,1,4852299717057330
4,4.17.2021,2:50,5,4737147583245439
2,12.14.2021,22:5,1,4740917046598259
8,5.6.2021,9:17,5,4344900908190450
4,2.28.2021,11:27,2,4623681901009547
12,6.2.2021,1:22,2,4304717369878053
14,6.20.2021,16:4,1,4788857180920875
6,9.26.2021,12:2,5,4347321596459393
12,12.24.2021,11:22,1,4399569501000485
11,5.23.2021,22:40,2,4356484272693249
6,4.25.2021,22:31,2,4060293017360134
9,1.13.2021,13:56,4,4756554410922714
7,7.13.2021,13:3,1,4035625421057639
14,7.3.2021,15:20,3,4318776591505320
1,9.8.2021,23:20,3,4551085349925037
8,1.22.2021,19:29,4,4193146914174130
2,8.14.2021,9:59,2,4443671182006299
1,4.26.2021,10:43,1,4595434234133944
5,2.15.2021,16:24,5,4956864155375571
2,6.16.2021,13:0,4,4951140104557971
7,7.17.2021,14:18,5,4979994063875380
6,1.12.2021,3:0,1,4608031083045940
10,8.26.2021,12:10,5,4669377890150551
10,7.24.2021,22:16,4,4728925762867249
10,12.23.2021,10:26,4,4902891382228006
2,7.24.2021,20:54,5,4307787888178822
1,3.21.2021,23:21,1,4841214881836777
14,5.7.2021,2:13,3,4585472780505700
1,12.10.2021,4:30,5,4638581955437122
5,4.10.2021,7:17,3,4882757831495769
2,9.5.2021,23:32,2,4306971154308371
1,7.6.2021,3:20,5,4080978085441229
9,9.3.2021,18:37,1,4992395479523804
6,3.3.2021,19:24,5,4329782437867500
7,12.11.2021,7:33,4,4328790174089257
1,2.26.2021,17:45,4,4847528352006623
2,2.4.2021,15:56,5,4976386432785978
8,10.27.2021,21:12,1,4297266273718883
14,4.23.2021,1:16,3,4078885061255510
14,2.23.2021,12:57,3,4461561221871252
14,12.3.2021,22:49,2,4298244887030513
6,7.23.2021,20:58,3,4152976868166365
5,7.22.2021,6:15,3,4475061476294482
8,8.26.2021,5:16,2,4780868964690283
6,7.17.2021,4:47,3,4984832309043963
8,10.22.2021,16:5,3,4613222366993781
2,9.16.2021,18:2,4,4500604848383617
11,8.2.2021,1:27,1,4054446102679402
8,8.8.2021,4:34,3,4709533113511442
8,11.20.2021,15:10,4,4914470802619929
15,7.12.2021,19:31,3,4555355087320235
10,7.11.2021,23:32,2,4343062897015134
12,1.18.2021,7:52,4,4906038237915875
3,6.3.2021,18:48,4,4466621833309856
15,5.18.2021,3:10,4,4255652730548123
3,6.27.2021,8:7,2,4999273244642441
4,10.6.2021,23:36,3,4134401245262873
15,3.6.2021,6:18,3,4968050880925241
11,3.27.2021,17:31,3,4678902840812586
13,9.12.2021,21:22,1,4763624939825064
5,6.3.2021,21:8,1,4683989723360256
9,2.25.2021,12:16,2,4472244791189237
12,4.19.2021,5:58,2,4789201551183202
14,1.26.2021,16:12,4,4181352982341904
4,1.21.2021,23:49,4,4620266522181821
10,2.16.2021,7:15,5,4242282410194240
15,5.2.2021,9:56,4,4624328908317857
7,12.23.2021,7:22,3,4739561257447312
14,8.18.2021,10:38,2,4630254593812780
8,6.20.2021,0:36,1,4065410087588993
15,1.2.2021,8:49,3,4827232353320436
8,10.20.2021,20:50,3,4029838736400125
1,1.19.2021,18:27,3,4774631228499646
15,9.8.2021,21:58,4,4274779122738456
6,4.26.2021,11:50,3,4549122205099442
10,4.28.2021,5:29,1,4085501741866455
11,8.27.2021,7:29,1,4093498975195659
15,1.20.2021,6:54,3,4405364952919430
14,1.14.2021,23:55,1,4880937966817680
4,2.26.2021,5:28,1,4207076870836087
13,11.26.2021,20:4,3,4116782399791255
11,1.8.2021,10:38,5,4281645449376552
15,9.16.2021,7:51,1,4442761926657869
6,9.23.2021,22:53,2,4274193152443960
15,8.21.2021,7:7,1,4025989666015176
4,11.15.2021,18:9,2,4550374556307796
13,3.22.2021,13:7,2,4011887646689126
3,4.14.2021,14:34,5,4475650970295041
1,1.12.2021,6:9,2,4562354931166095
4,9.1.2021,5:18,3,4297930206117461
12,12.13.2021,19:1,5,4406223270501986
6,4.12.2021,17:14,4,4528996055669622
12,6.17.2021,13:8,5,4590279075038256
10,5.25.2021,19:2,4,4617277479869087
3,2.9.2021,21:11,5,4324668942979798
7,10.8.2021,10:57,4,4489077347520838
8,12.11.2021,9:9,2,4463943052479413
13,12.23.2021,0:0,5,4297755245639342
2,12.26.2021,2:0,5,4514006882302962
4,5.21.2021,20:23,5,4919272158020290
9,8.17.2021,0:20,3,4861512765184897
3,9.25.2021,22:59,2,4298756227915582
9,3.23.2021,5:7,5,4057983290869864
15,10.28.2021,4:55,1,4006263644669083
1,10.26.2021,23:31,3,4851746491458572
14,6.22.2021,18:15,5,4168501028603069
5,12.8.2021,6:44,2,4380530507215231
9,10.20.2021,4:36,2,4791428578042561
6,10.26.2021,18:12,3,4439692461026860
